record_id,license_plate_number,plate_state_region,plate_type,vehicle_type,vehicle_make,vehicle_model,vehicle_color,vehicle_year,timestamp,latitude,longitude,camera_device_id,image_path,ocr_confidence_score,weather_conditions,temperature,visibility_lighting,road_conditions,traffic_conditions,speed,direction_of_travel,event_type,error_codes_remarks,day_of_week,hour_of_day,week,month,year
c7d28df2-1fd3-43fb-ac32-02ec4fe474d7,UR8635Q,Missouri,Temporary,Bus,Honda,Accord,Red,2020,2025-03-12 19:51:47,38.467679,-101.694988,CAM-029,/images/capture_0345.jpg,0.74,Sunny,-9.6,Low Visibility,Icy,Light,9,Westbound,Parking Violation,,Wednesday,19,11,3,2025
5e74e06a-90b8-4828-8fe8-af27743f0bd4,THB8941,Vermont,Standard,SUV,Mercedes-Benz,C-Class,White,2015,2025-03-07 15:58:47,25.419983,-89.239563,CAM-023,/images/capture_0346.jpg,0.79,Foggy,-9.4,Low Visibility,Dry,Standstill,0,Northeast,Red Light,,Friday,15,10,3,2025
f8d69ab8-3f58-45f2-b33b-7a3d92342220,QB8033M,Maryland,Dealer,SUV,Ram,ProMaster,Blue,2021,2025-03-16 19:28:25,44.650552,-66.607824,CAM-027,/images/capture_0347.jpg,0.8,Foggy,35.7,Nighttime,Construction,Standstill,17,Southbound,Entry,,Sunday,19,11,3,2025
ad9be759-2546-46a5-870c-14cbc2f850e3,4514ZBP,New Hampshire,Vanity,Car,Nissan,Sentra,White,2016,2025-03-10 15:03:06,31.832834,-87.305986,CAM-021,/images/capture_0348.jpg,0.9,Snowy,37.1,Daytime,Dry,Standstill,40,Northwest,Stop Sign,,Monday,15,11,3,2025
602cf8f8-a460-4382-bb95-737d15a8a5ac,GBB7565,Arkansas,Dealer,Van,GMC,Yukon,Yellow,2022,2025-03-16 17:09:43,25.073734,-86.766412,CAM-003,/images/capture_0349.jpg,0.98,Partly Cloudy,7.5,Dusk,Snowy,Moderate,95,Eastbound,Entry,Doctor from throw ball character.,Sunday,17,11,3,2025
74a791e7-d5dd-4e55-b558-bf3a7e0bd2e1,LK6510C,Rhode Island,Commercial,Motorcycle,Dodge,Durango,Yellow,2015,2025-03-19 14:53:24,33.272389,-113.278837,CAM-029,/images/capture_0350.jpg,0.74,Foggy,15.6,Nighttime,Wet,Standstill,50,Southbound,Regular Scan,,Wednesday,14,12,3,2025
a86c8926-4a33-4d9d-8d1a-d9b84e2ea1ad,9913PTQ,Alabama,Dealer,Bus,Nissan,Murano,Gray,2022,2025-03-17 15:50:15,34.779332,-90.171288,CAM-017,/images/capture_0351.jpg,0.71,Cloudy,21.8,Daytime,Flooded,Light,117,Northeast,Speeding,,Monday,15,12,3,2025
a2b2bacf-59be-44fb-9fbf-42ad2e66e99d,0678BCL,Arkansas,Commercial,Motorcycle,Audi,A6,Red,2023,2025-02-26 21:00:06,40.925989,-84.575813,CAM-019,/images/capture_0352.jpg,0.79,Clear,11.0,Dawn,Flooded,Congested,30,Northeast,Regular Scan,,Wednesday,21,9,2,2025
b0ca9e07-6bca-40eb-b917-2d6f5a6a6b0a,PB6610E,Wyoming,Commercial,SUV,Nissan,Rogue,Blue,2012,2025-03-09 08:53:08,48.558353,-76.993747,CAM-026,/images/capture_0353.jpg,0.99,Foggy,-8.8,Low Visibility,Construction,Heavy,35,Southwest,Regular Scan,Really relationship ask imagine my indeed.,Sunday,8,10,3,2025
61bd5485-a069-4563-ba7e-e1e31ed63a02,0435VGJ,Missouri,Specialty,Van,Kia,Forte,Red,2023,2025-03-02 04:35:24,46.653964,-102.448946,CAM-010,/images/capture_0354.jpg,0.91,Clear,17.2,Daytime,Flooded,Heavy,22,Southeast,Red Light,,Sunday,4,9,3,2025
f628d3f4-d6f8-4ee0-886c-ffab6a519aff,7287AUH,Wyoming,Vanity,Car,Kia,Sportage,Yellow,2017,2025-03-12 03:58:59,38.590428,-92.164021,CAM-018,/images/capture_0355.jpg,0.74,Foggy,9.8,Nighttime,Icy,Light,103,Southwest,Entry,,Wednesday,3,11,3,2025
58083819-1674-4ee1-8349-bfa74460f4ad,GZQ4508,Illinois,Dealer,Bus,Toyota,Tundra,Blue,2023,2025-03-06 17:44:20,35.419557,-107.735655,CAM-023,/images/capture_0356.jpg,0.98,Cloudy,7.4,Low Visibility,Flooded,Heavy,117,Northeast,Exit,,Thursday,17,10,3,2025
8b95d182-f2e5-45db-a91e-94ed81eb07a6,JGC5725,Kansas,Temporary,Van,Dodge,Grand Caravan,Yellow,2011,2025-03-18 13:50:11,25.718557,-100.757655,CAM-011,/images/capture_0357.jpg,0.93,Clear,29.4,Nighttime,Wet,Heavy,4,Eastbound,Red Light,,Tuesday,13,12,3,2025
e52c55bd-d23b-467c-9d2b-b2b34b20f06a,WAB3919,Mississippi,Standard,Car,Mercedes-Benz,GLE,Red,2015,2025-03-15 10:38:01,44.310046,-102.461763,CAM-023,/images/capture_0358.jpg,0.86,Cloudy,38.5,Nighttime,Construction,Heavy,17,Northbound,Stop Sign,Strategy hope show watch affect.,Saturday,10,11,3,2025
4c85bb18-6ee4-43b8-b85c-c3869bcf30b3,OXT4347,Kansas,Dealer,Van,Chevrolet,Traverse,Orange,2015,2025-02-25 16:47:08,43.817825,-119.124971,CAM-010,/images/capture_0359.jpg,0.89,Cloudy,36.2,Daytime,Construction,Moderate,101,Eastbound,Exit,,Tuesday,16,9,2,2025
b6275b06-6fd0-42db-8342-eae46c3a0609,VO1602Q,Illinois,Dealer,Truck,Ford,F-150,Red,2019,2025-03-15 23:43:45,34.749542,-112.239268,CAM-008,/images/capture_0360.jpg,0.73,Clear,-6.6,Nighttime,Snowy,Congested,108,Southbound,Speeding,,Saturday,23,11,3,2025
cfaa42ce-0d44-419e-9612-18cebfb132dd,YBM2835,Colorado,Temporary,Van,Toyota,Rav4,Orange,2018,2025-02-22 02:08:47,43.314526,-108.087353,CAM-026,/images/capture_0361.jpg,1.0,Snowy,32.4,Dawn,Construction,Light,107,Westbound,Stop Sign,,Saturday,2,8,2,2025
f6b2e991-16b2-447f-9f45-b4c526bffe50,JHU7239,Alaska,Dealer,Bus,Nissan,Murano,Black,2021,2025-03-23 15:12:53,38.06801,-122.102854,CAM-021,/images/capture_0362.jpg,0.97,Cloudy,33.1,Low Visibility,Icy,Congested,16,Northbound,Speeding,,Sunday,15,12,3,2025
cc862b76-47a5-4b7e-928c-430ef91e2f59,TOU1905,Nebraska,Commercial,Car,Chevrolet,Equinox,Silver,2022,2025-03-14 01:27:59,28.518694,-96.686379,CAM-005,/images/capture_0363.jpg,0.76,Clear,1.6,Low Visibility,Dry,Heavy,17,Southeast,Entry,Herself accept goal send table well industry.,Friday,1,11,3,2025
25fa625f-8c73-4674-a172-d257e14c91a4,8890RWS,Alaska,Dealer,Truck,Ram,ProMaster City,Silver,2023,2025-03-15 00:11:35,40.862047,-109.295727,CAM-026,/images/capture_0364.jpg,0.76,Snowy,-5.8,Daytime,Dry,Congested,87,Westbound,Speeding,,Saturday,0,11,3,2025
7820ca6f-2df2-4b75-aa83-20a93b33da48,FZK9912,Alabama,Vanity,Car,Chevrolet,Traverse,Brown,2013,2025-02-22 22:10:33,27.243937,-111.235366,CAM-019,/images/capture_0365.jpg,0.89,Snowy,-8.3,Daytime,Snowy,Standstill,89,Northwest,Red Light,,Saturday,22,8,2,2025
9e3f2227-9694-45b7-9a63-a8f529c09b7b,XXN7390,Michigan,Specialty,SUV,Audi,A3,Red,2015,2025-03-06 12:07:41,38.214735,-114.72247,CAM-017,/images/capture_0366.jpg,0.81,Foggy,22.6,Dusk,Flooded,Standstill,28,Southwest,Red Light,,Thursday,12,10,3,2025
a86abb65-8695-411c-8f9d-d0b83a2caec8,NQK5061,Illinois,Dealer,Motorcycle,Mercedes-Benz,GLC,Black,2023,2025-03-22 22:30:50,38.749919,-105.983147,CAM-015,/images/capture_0367.jpg,0.75,Partly Cloudy,12.5,Nighttime,Dry,Standstill,34,Northbound,Regular Scan,Son today major event magazine home protect.,Saturday,22,12,3,2025
0341625c-3301-47ae-b504-79a0d5e51659,GI8773I,Utah,Specialty,Truck,Chevrolet,Malibu,Gray,2014,2025-03-24 05:06:42,33.273218,-114.202095,CAM-014,/images/capture_0368.jpg,0.93,Clear,-3.3,Dawn,Snowy,Light,78,Westbound,Exit,Right subject try wonder move trade.,Monday,5,13,3,2025
03e5581a-0ff0-4607-9a54-e8a47c2a3d5b,BFU5114,Texas,Commercial,Bus,Dodge,Challenger,Blue,2011,2025-02-25 01:02:38,40.128468,-81.51889,CAM-019,/images/capture_0369.jpg,0.75,Cloudy,3.4,Dusk,Flooded,Moderate,75,Southwest,Red Light,,Tuesday,1,9,2,2025
59dbce9c-df65-450e-8c4a-05f3368bd0cb,DJ7448C,California,Specialty,Motorcycle,Toyota,Rav4,Orange,2021,2025-02-28 10:23:28,47.163074,-67.944589,CAM-018,/images/capture_0370.jpg,0.92,Cloudy,4.0,Dawn,Construction,Standstill,69,Southbound,Stop Sign,North agree poor career left anyone here deep.,Friday,10,9,2,2025
a0154809-7d1a-4908-a8a4-b1e2743dc2e7,UHS6281,Iowa,Temporary,Car,Ram,ProMaster,Blue,2011,2025-03-05 17:54:50,30.199171,-85.485841,CAM-019,/images/capture_0371.jpg,0.88,Clear,-9.0,Daytime,Dry,Moderate,5,Eastbound,Entry,,Wednesday,17,10,3,2025
83e0ef12-1428-469a-ad83-065984a042e2,2356GZA,Connecticut,Specialty,Truck,Lexus,UX,Red,2020,2025-02-21 16:20:11,38.483057,-89.887841,CAM-007,/images/capture_0372.jpg,0.76,Foggy,25.4,Daytime,Construction,Light,9,Southbound,Red Light,,Friday,16,8,2,2025
0b1e754a-bd3c-4c9d-8f64-6c1be5f41727,WO5017D,Texas,Vanity,Motorcycle,Volkswagen,Passat,Red,2016,2025-03-12 12:19:24,44.409811,-90.611028,CAM-028,/images/capture_0373.jpg,0.92,Foggy,14.7,Dawn,Flooded,Light,115,Westbound,Stop Sign,Front they everything week instead strong.,Wednesday,12,11,3,2025
ffcddc50-c080-4922-ac77-aa62dbde5dfb,BUF1469,Hawaii,Temporary,Motorcycle,Honda,Odyssey,Silver,2015,2025-02-24 11:20:56,27.358067,-71.193792,CAM-028,/images/capture_0374.jpg,0.96,Partly Cloudy,19.6,Low Visibility,Snowy,Light,26,Southwest,Exit,Affect much yourself glass practice sit prepare.,Monday,11,9,2,2025
4de8ad83-f531-4b2d-a257-9902082497f9,PGV0094,Washington,Temporary,Van,Chevrolet,Tahoe,Orange,2019,2025-03-07 11:45:57,44.93474,-66.255436,CAM-014,/images/capture_0375.jpg,0.94,Sunny,25.2,Daytime,Dry,Congested,92,Northeast,Entry,Wear current after.,Friday,11,10,3,2025
0078ebb0-3004-4d9b-bc7c-80c885820e71,CWV1909,Hawaii,Specialty,Car,Kia,Optima,Red,2017,2025-02-28 15:10:13,46.174885,-98.681989,CAM-012,/images/capture_0376.jpg,0.8,Snowy,-5.0,Daytime,Wet,Heavy,56,Westbound,Speeding,Draw list boy way.,Friday,15,9,2,2025
3c450c5a-c540-4ad0-87cb-d52593a7c7de,VK0612F,Arizona,Vanity,SUV,Volkswagen,Taos,Yellow,2020,2025-03-20 23:26:25,43.395784,-124.135032,CAM-005,/images/capture_0377.jpg,0.92,Rainy,0.8,Dawn,Snowy,Moderate,54,Southeast,Stop Sign,,Thursday,23,12,3,2025
28776c11-95e3-4d51-950f-18af62b265a2,HW0622N,Nebraska,Dealer,Motorcycle,Dodge,Charger,Yellow,2012,2025-03-14 06:12:42,44.373579,-83.022274,CAM-020,/images/capture_0378.jpg,0.99,Partly Cloudy,3.5,Dawn,Snowy,Moderate,70,Northbound,Exit,,Friday,6,11,3,2025
b8ab7285-d65f-4305-8d05-ac431abd597f,4034QUG,North Carolina,Commercial,Motorcycle,BMW,3 Series,Red,2022,2025-03-23 03:31:37,32.528672,-71.24682,CAM-009,/images/capture_0379.jpg,0.81,Sunny,39.9,Daytime,Snowy,Moderate,28,Northwest,Stop Sign,,Sunday,3,12,3,2025
49dd9c8f-0e81-460c-99cc-a8f2d3e2bf24,7973OMX,Connecticut,Temporary,Van,Audi,Q7,Silver,2016,2025-02-27 14:56:44,33.08446,-115.256579,CAM-009,/images/capture_0380.jpg,0.97,Partly Cloudy,2.0,Nighttime,Wet,Moderate,114,Northwest,Parking Violation,,Thursday,14,9,2,2025
75ee55de-efcb-40a3-933c-d90496e4eedd,3205AVH,Massachusetts,Dealer,Bus,GMC,Savana,Silver,2013,2025-03-17 18:25:06,47.171824,-99.583567,CAM-016,/images/capture_0381.jpg,0.9,Snowy,17.5,Daytime,Dry,Congested,53,Northwest,Parking Violation,,Monday,18,12,3,2025
9aeceea8-e3d0-44f5-9466-878db1ab9158,NT9916I,Massachusetts,Standard,Motorcycle,Hyundai,Elantra,Silver,2014,2025-03-23 16:42:35,27.884462,-66.705336,CAM-025,/images/capture_0382.jpg,0.76,Clear,-6.2,Dawn,Flooded,Moderate,62,Northwest,Parking Violation,,Sunday,16,12,3,2025
5b1e8e20-3a43-48f7-a356-fcffb2a2805f,8909FWU,Oklahoma,Temporary,Car,Lexus,GX,Orange,2023,2025-02-24 16:02:11,45.239388,-86.040985,CAM-004,/images/capture_0383.jpg,0.77,Clear,21.1,Nighttime,Dry,Moderate,45,Southwest,Entry,,Monday,16,9,2,2025
34325884-f974-493a-a5be-77a0ed028af5,YZ1237L,South Dakota,Specialty,Car,Chevrolet,Equinox,Red,2021,2025-02-22 21:23:08,43.653247,-123.44789,CAM-014,/images/capture_0384.jpg,0.75,Clear,25.7,Dawn,Flooded,Congested,79,Northwest,Exit,,Saturday,21,8,2,2025
fe525945-4e32-4f28-b1c8-7e5eaed694b5,0795OEZ,Illinois,Temporary,Truck,Jeep,Grand Cherokee,Green,2017,2025-03-08 08:21:55,34.568092,-97.43116,CAM-027,/images/capture_0385.jpg,0.89,Clear,5.5,Daytime,Wet,Congested,94,Northeast,Regular Scan,,Saturday,8,10,3,2025
586c1994-7e2b-4e30-a8c3-f00d2c7260a0,OE0060P,South Carolina,Standard,Van,Nissan,Rogue,Red,2015,2025-03-01 19:26:21,28.574849,-94.581296,CAM-024,/images/capture_0386.jpg,0.93,Foggy,37.7,Dusk,Dry,Congested,2,Northbound,Parking Violation,,Saturday,19,9,3,2025
56dd366a-58aa-4a95-916a-146dff9d36a5,IPU3188,Indiana,Dealer,Car,Toyota,Tacoma,Gray,2015,2025-02-22 20:09:26,39.102669,-76.63099,CAM-003,/images/capture_0387.jpg,0.83,Cloudy,36.2,Daytime,Wet,Congested,12,Northeast,Parking Violation,,Saturday,20,8,2,2025
8c5d16af-3337-4051-ad59-fadf77c51ab0,APX7889,Ohio,Standard,Motorcycle,BMW,X1,Black,2022,2025-03-23 05:14:05,43.555476,-93.10753,CAM-020,/images/capture_0388.jpg,0.91,Foggy,-2.8,Daytime,Flooded,Moderate,60,Eastbound,Exit,,Sunday,5,12,3,2025
7e391fcc-77b4-4a55-a859-e6125c784498,SR5339X,Montana,Standard,Motorcycle,Nissan,Altima,Gray,2017,2025-03-01 21:20:01,45.394325,-114.879837,CAM-026,/images/capture_0389.jpg,0.76,Foggy,3.9,Dusk,Dry,Moderate,110,Northbound,Red Light,,Saturday,21,9,3,2025
2386bf9e-cbd4-4509-b2f4-5fa24cd54b98,UY6196T,Nevada,Dealer,Truck,Audi,Q5,Orange,2015,2025-02-23 23:32:18,31.525635,-119.747654,CAM-024,/images/capture_0390.jpg,0.86,Sunny,37.6,Low Visibility,Snowy,Light,57,Southeast,Stop Sign,,Sunday,23,8,2,2025
e6da2aef-f59d-4b76-8bf0-279de94be8c9,FP1361X,Delaware,Commercial,Motorcycle,BMW,5 Series,Red,2022,2025-03-19 12:32:34,46.575854,-121.759574,CAM-017,/images/capture_0391.jpg,0.88,Cloudy,-8.6,Nighttime,Dry,Congested,78,Southeast,Entry,,Wednesday,12,12,3,2025
2d0e3e60-7132-47e2-87a2-86084e7a2708,YYK9906,Iowa,Standard,SUV,Ram,ProMaster,Silver,2012,2025-03-14 00:43:29,45.511286,-115.65685,CAM-030,/images/capture_0392.jpg,0.7,Foggy,26.5,Nighttime,Construction,Standstill,9,Northbound,Red Light,,Friday,0,11,3,2025
01c75cf5-d1f1-4849-bc9a-364352422598,2591TGZ,Indiana,Commercial,Car,GMC,Sierra,Orange,2012,2025-03-20 11:38:42,44.980719,-85.743879,CAM-005,/images/capture_0393.jpg,0.81,Snowy,17.9,Nighttime,Wet,Light,41,Northeast,Regular Scan,,Thursday,11,12,3,2025
4908aa06-9861-4057-a7f8-3b511286d358,QZV6730,Connecticut,Vanity,SUV,Mercedes-Benz,C-Class,Black,2015,2025-03-09 06:50:48,28.941891,-123.381665,CAM-016,/images/capture_0394.jpg,0.84,Rainy,-2.4,Dawn,Snowy,Congested,19,Northwest,Regular Scan,,Sunday,6,10,3,2025
64b2cad2-0ab8-4dc4-a95a-b3cae94b504d,GBG1037,Minnesota,Standard,SUV,Dodge,Journey,Red,2010,2025-02-27 13:59:31,43.055988,-77.608279,CAM-007,/images/capture_0395.jpg,0.91,Clear,9.5,Dawn,Wet,Congested,81,Eastbound,Entry,,Thursday,13,9,2,2025
4793d1fc-c8c7-4814-b6cd-a76e82e32d86,WMJ5148,Massachusetts,Standard,Bus,Dodge,Journey,Blue,2011,2025-02-24 08:01:48,25.023476,-87.961566,CAM-026,/images/capture_0396.jpg,0.97,Sunny,2.8,Nighttime,Construction,Heavy,38,Southeast,Exit,Record short cold parent security boy standard.,Monday,8,9,2,2025
fd8764be-4fdd-4f44-8d0e-aeab10161265,7247AAG,Idaho,Dealer,Motorcycle,Kia,Sorento,Brown,2013,2025-03-23 04:39:58,41.025192,-119.390395,CAM-010,/images/capture_0397.jpg,0.95,Sunny,36.7,Dusk,Icy,Congested,35,Northbound,Exit,,Sunday,4,12,3,2025
65f17d44-b4ca-4a7d-a393-5f9f7a710d71,BEJ7580,Alabama,Temporary,Truck,Kia,Optima,Brown,2019,2025-03-13 16:13:18,37.333567,-70.077559,CAM-026,/images/capture_0398.jpg,0.93,Sunny,10.3,Dusk,Icy,Light,104,Southeast,Stop Sign,Blue agent find quality when.,Thursday,16,11,3,2025
c0c15d2b-16ea-4ba0-bd03-530c9029f5bc,9874QPL,Montana,Vanity,Van,Chevrolet,Tahoe,Green,2014,2025-03-09 06:05:44,39.409419,-69.745749,CAM-018,/images/capture_0399.jpg,0.77,Cloudy,-0.8,Dawn,Icy,Congested,51,Southbound,Stop Sign,,Sunday,6,10,3,2025
c2569d4a-9681-4140-a3aa-93e81c834123,CFE6772,Tennessee,Specialty,Van,Dodge,Journey,Yellow,2018,2025-02-26 14:53:05,46.776136,-69.320865,CAM-003,/images/capture_0400.jpg,0.77,Cloudy,8.7,Low Visibility,Wet,Light,15,Northbound,Parking Violation,,Wednesday,14,9,2,2025
7c59c90d-717a-40e1-afae-7991de1e7485,HC3540A,Massachusetts,Standard,Motorcycle,Mazda,Mazda3,Orange,2021,2025-03-21 08:43:04,34.342871,-77.848036,CAM-007,/images/capture_0401.jpg,0.83,Partly Cloudy,39.6,Nighttime,Icy,Moderate,35,Southeast,Red Light,,Friday,8,12,3,2025
cf45fb22-cc97-4d85-8d11-06075466c3a9,CV6402U,Alabama,Specialty,Car,Hyundai,Palisade,Silver,2020,2025-02-28 18:15:11,48.962644,-111.122567,CAM-029,/images/capture_0402.jpg,0.85,Snowy,32.1,Daytime,Flooded,Standstill,37,Northwest,Entry,,Friday,18,9,2,2025
5801e506-5332-4b38-a5ef-a7ec965aa153,ZM1748I,Missouri,Dealer,SUV,Volkswagen,Golf,Blue,2018,2025-03-09 22:27:22,27.802815,-84.623577,CAM-025,/images/capture_0403.jpg,0.99,Clear,29.7,Dawn,Snowy,Heavy,3,Southeast,Speeding,,Sunday,22,10,3,2025
f3b88ed6-8787-4f37-a6da-7247bbdbbd1c,QKJ3104,Indiana,Vanity,Motorcycle,Volkswagen,Passat,Silver,2014,2025-03-02 00:49:27,48.511613,-80.695385,CAM-024,/images/capture_0404.jpg,0.84,Cloudy,-0.7,Nighttime,Construction,Light,78,Southwest,Regular Scan,Walk cup option store drug recent.,Sunday,0,9,3,2025
b2ee0158-9579-42cb-a210-60473d7282c9,FG0760L,New Jersey,Dealer,Car,Chevrolet,Traverse,Orange,2022,2025-03-07 15:27:32,34.292498,-91.277815,CAM-025,/images/capture_0405.jpg,0.73,Cloudy,-9.3,Low Visibility,Construction,Moderate,21,Westbound,Regular Scan,,Friday,15,10,3,2025
98699481-93f4-4920-8153-e048e87341d6,4720KNZ,Iowa,Commercial,Bus,Lexus,RX,Brown,2018,2025-03-07 10:24:42,29.849408,-89.867037,CAM-003,/images/capture_0406.jpg,0.71,Cloudy,31.6,Dusk,Wet,Congested,27,Westbound,Regular Scan,,Friday,10,10,3,2025
4cb63dfd-c684-49f8-87db-03e2fad79785,8484CXS,California,Specialty,Truck,Jeep,Wrangler,Blue,2018,2025-03-23 05:23:37,26.949139,-72.787893,CAM-002,/images/capture_0407.jpg,0.99,Partly Cloudy,24.7,Dawn,Construction,Light,31,Southwest,Red Light,,Sunday,5,12,3,2025
a1cfa720-fbf4-47db-95a3-8b25493a4f3e,5559DYL,Texas,Specialty,Motorcycle,Jeep,Grand Cherokee,Brown,2012,2025-03-02 00:47:08,29.639989,-78.977674,CAM-009,/images/capture_0408.jpg,0.71,Snowy,23.7,Dawn,Icy,Heavy,99,Northeast,Speeding,,Sunday,0,9,3,2025
ad11cda6-57a5-40d1-b2e9-f906166bc468,ZVD4949,Louisiana,Vanity,Truck,Nissan,Pathfinder,Blue,2016,2025-03-22 04:54:30,39.685357,-98.533764,CAM-011,/images/capture_0409.jpg,0.76,Cloudy,-1.4,Nighttime,Icy,Standstill,109,Northwest,Regular Scan,Sure outside building worker site.,Saturday,4,12,3,2025
200b1159-b572-4dcd-9eb4-775aeba31b1e,1537UCO,Tennessee,Dealer,Van,Toyota,Rav4,Green,2019,2025-03-12 22:25:40,44.765453,-116.350252,CAM-002,/images/capture_0410.jpg,0.88,Sunny,-5.0,Low Visibility,Flooded,Heavy,44,Southwest,Parking Violation,Mouth product attention positive actually information.,Wednesday,22,11,3,2025
87f0be0e-02e8-4195-8dbb-1ef4df83287d,3248UQN,South Carolina,Dealer,Truck,Kia,Optima,Yellow,2021,2025-02-23 05:52:13,44.759795,-118.394555,CAM-005,/images/capture_0411.jpg,0.94,Partly Cloudy,16.7,Daytime,Construction,Moderate,8,Northbound,Stop Sign,,Sunday,5,8,2,2025
bec52b2b-9b32-4d59-9599-dd4838eec55a,CD5591D,Mississippi,Vanity,SUV,Lexus,UX,Silver,2011,2025-02-24 09:44:11,25.611648,-67.415333,CAM-012,/images/capture_0412.jpg,0.74,Snowy,21.1,Low Visibility,Snowy,Standstill,58,Southbound,Speeding,,Monday,9,9,2,2025
a125b59a-ee70-444a-942c-15a0f8c2818f,7788WGR,Arizona,Dealer,Bus,Chevrolet,Malibu,Brown,2013,2025-03-19 11:15:01,47.688244,-68.211366,CAM-025,/images/capture_0413.jpg,0.85,Clear,-8.2,Nighttime,Dry,Standstill,38,Southeast,Regular Scan,,Wednesday,11,12,3,2025
5457c97a-dc59-4439-87d0-d82e888bfc25,6021PSB,California,Standard,Car,Volkswagen,Golf,Yellow,2011,2025-03-03 07:22:30,34.004595,-81.873553,CAM-018,/images/capture_0414.jpg,0.75,Snowy,5.3,Low Visibility,Dry,Heavy,108,Northwest,Parking Violation,,Monday,7,10,3,2025
64e0befa-15a2-4551-a22a-81edbc26215e,RB4233Z,Indiana,Specialty,Bus,Toyota,Rav4,Silver,2011,2025-03-07 02:15:56,26.34367,-93.287393,CAM-022,/images/capture_0415.jpg,0.96,Partly Cloudy,16.3,Daytime,Wet,Moderate,50,Eastbound,Regular Scan,,Friday,2,10,3,2025
4e93bc99-f8ec-4d4e-bea9-04d7ff11610e,IV8692J,Nebraska,Standard,Motorcycle,Kia,Soul,Yellow,2021,2025-03-09 11:00:30,40.558845,-88.06832,CAM-020,/images/capture_0416.jpg,0.81,Cloudy,-5.0,Dawn,Dry,Heavy,116,Southwest,Entry,,Sunday,11,10,3,2025
be59321b-a5dc-4598-8716-6856f7bc5057,4824QEF,Maryland,Vanity,Car,Honda,CR-V,Green,2019,2025-03-18 19:25:05,26.922506,-68.089651,CAM-013,/images/capture_0417.jpg,0.73,Rainy,9.1,Dusk,Construction,Light,46,Southeast,Regular Scan,Black whether player stock religious itself safe.,Tuesday,19,12,3,2025
0c01a431-148e-48fa-96f3-0951ecc75319,TT8851J,Wyoming,Commercial,SUV,Lexus,IS,Black,2020,2025-03-07 12:37:00,40.116689,-70.259601,CAM-008,/images/capture_0418.jpg,0.85,Cloudy,-7.5,Dusk,Construction,Light,55,Southbound,Speeding,,Friday,12,10,3,2025
8ed518a5-6ad3-45b6-9573-fec44dd932b9,5188AFV,Rhode Island,Dealer,Motorcycle,Honda,Fit,White,2016,2025-03-20 04:42:25,26.755907,-95.015168,CAM-022,/images/capture_0419.jpg,0.75,Foggy,-9.4,Daytime,Icy,Congested,112,Westbound,Stop Sign,,Thursday,4,12,3,2025
3941591f-60d1-4b9b-a4e6-6d47f4d21371,GLX7285,New York,Standard,Motorcycle,Mazda,Mazda3,Blue,2023,2025-03-02 01:50:49,42.705528,-76.896187,CAM-006,/images/capture_0420.jpg,0.73,Partly Cloudy,17.3,Nighttime,Construction,Heavy,39,Southeast,Exit,Pattern try simple let stay.,Sunday,1,9,3,2025
b89296ce-e9ac-4944-a129-c6ce161b09e0,9624LYM,Connecticut,Dealer,Truck,Nissan,Rogue,Gray,2014,2025-03-22 21:01:12,26.303765,-74.767366,CAM-003,/images/capture_0421.jpg,0.89,Snowy,12.4,Dusk,Construction,Light,17,Southbound,Entry,,Saturday,21,12,3,2025
114239a0-3a5a-4bb9-927f-0601fdf77847,3187RHK,Virginia,Specialty,Car,Lexus,NX,Red,2012,2025-03-20 21:08:55,34.786985,-67.740016,CAM-015,/images/capture_0422.jpg,0.99,Partly Cloudy,22.6,Low Visibility,Wet,Moderate,111,Northeast,Regular Scan,,Thursday,21,12,3,2025
f9495b43-0b1f-47b4-8899-9039e7e2f5a2,WUF2226,Ohio,Dealer,Truck,Lexus,IS,Gray,2021,2025-03-05 21:50:53,29.252541,-70.243531,CAM-029,/images/capture_0423.jpg,0.99,Clear,-7.2,Low Visibility,Icy,Congested,103,Northbound,Regular Scan,,Wednesday,21,10,3,2025
84efaf3f-0a90-4d90-8a2a-499da285756b,0770XQP,Oregon,Vanity,Car,Hyundai,Palisade,Gray,2015,2025-02-24 09:30:14,40.108894,-72.244348,CAM-010,/images/capture_0424.jpg,0.77,Sunny,36.5,Low Visibility,Wet,Heavy,48,Eastbound,Entry,,Monday,9,9,2,2025
a42de947-5fef-4c90-a388-9bf6c4afb7a9,FPY7728,Hawaii,Dealer,Van,Toyota,Camry,Silver,2018,2025-03-16 21:59:59,29.701588,-107.057269,CAM-007,/images/capture_0425.jpg,0.99,Snowy,29.0,Dusk,Construction,Light,104,Northwest,Entry,Environmental system store beautiful think during let particular.,Sunday,21,11,3,2025
5eb4949f-9492-4d23-90dd-78044f7b4a7e,LF3565A,Kentucky,Temporary,Motorcycle,BMW,7 Series,Red,2015,2025-03-17 16:20:42,38.979098,-116.843802,CAM-029,/images/capture_0426.jpg,0.9,Foggy,-8.4,Daytime,Icy,Congested,6,Westbound,Speeding,,Monday,16,12,3,2025
6cd71e01-598d-453b-ab35-06ff8e2ae656,9985PHR,Connecticut,Commercial,SUV,Mazda,MX-5,Orange,2016,2025-03-09 07:45:01,35.639527,-80.287872,CAM-026,/images/capture_0427.jpg,0.89,Rainy,6.8,Low Visibility,Wet,Congested,14,Northbound,Stop Sign,,Sunday,7,10,3,2025
