record_id,license_plate_number,plate_state_region,plate_type,vehicle_type,vehicle_make,vehicle_model,city,vehicle_color,vehicle_year,timestamp,latitude,longitude,camera_device_id,image_path,ocr_confidence_score,weather_conditions,temperature,visibility_lighting,road_conditions,traffic_conditions,speed,direction_of_travel,event_type,error_codes_remarks,day_of_week,hour_of_day,week,month,year
0d199eca-8397-4f7c-8602-b6533fdd75f8,CES6731,Paraíba,Diplomatic,Truck,Volkswagen,Jetta,Maceió,Brown,2016,2025-03-06 17:51:09,-27.00451,-72.208321,BR-122,/images/capture_0288.jpg,0.85,Rainy,22.5,Nighttime,Good Condition,Standstill,103,Eastbound,Speeding,,Thursday,17,10,3,2025
24ce7fb0-59a4-4782-81ab-cbf01714d892,YLT1045,Santa Catarina,Standard,Car,Nissan,Frontier,São Gonçalo,Silver,2021,2025-03-20 10:00:14,-23.760206,-41.678514,BR-114,/images/capture_0289.jpg,0.79,Foggy,34.3,Dawn,Construction,Light,116,Eastbound,Stop Sign,,Thursday,10,12,3,2025
52f95fa4-a5c8-486b-937d-928ef7b1a0ee,CCO9T78,Mato Grosso,Diplomatic,SUV,Fiat,Fiorino,Natal,Blue,2015,2025-03-24 06:50:24,-10.015765,-70.044128,BR-108,/images/capture_0290.jpg,0.82,Cloudy,35.4,Daytime,Good Condition,Congested,31,Westbound,Red Light,Illo rerum esse distinctio ratione.,Monday,6,13,3,2025
1e12eefc-bd93-4416-ac2e-f7472515ceee,HKC9995,Bahia,Official,Motorcycle,Mercedes-Benz,Classe A,Campinas,Black,2017,2025-02-28 05:44:06,-32.225775,-56.802429,BR-110,/images/capture_0291.jpg,0.77,Sunny,16.5,Nighttime,Construction,Light,62,Westbound,Red Light,,Friday,5,9,2,2025
16a38985-4f03-4119-a7e4-6712cbca11d9,REG2112,Goiás,Commercial,Car,Fiat,Toro,Recife,Brown,2016,2025-02-27 23:34:06,-10.762781,-66.517255,BR-111,/images/capture_0292.jpg,0.95,Sunny,35.8,Dusk,Construction,Heavy,106,Southeast,Red Light,,Thursday,23,9,2,2025
096f0dec-f851-4f96-a4ee-330f670d10b4,MBG3X65,Mato Grosso,Collector,SUV,Citroën,Berlingo,Curitiba,Black,2019,2025-03-07 20:25:41,-8.54788,-68.915384,BR-125,/images/capture_0293.jpg,0.86,Sunny,33.0,Nighttime,Flooded,Moderate,46,Westbound,Exit,,Friday,20,10,3,2025
c47b1bfc-5350-44c2-8ac3-d5b5e3c3ea27,LDA3838,Rio Grande do Sul,Diplomatic,Van,Hyundai,i30,Recife,Black,2022,2025-03-20 22:12:34,-10.440393,-50.934526,BR-109,/images/capture_0294.jpg,0.89,Partly Cloudy,26.3,Dusk,Potholes,Standstill,86,Southbound,Exit,,Thursday,22,12,3,2025
a2d668e2-81b6-4881-b01f-921e0faace5a,IVW9E36,Sergipe,Commercial,Motorcycle,Mercedes-Benz,GLC,São Gonçalo,Red,2012,2025-03-16 11:32:23,-14.370363,-71.988625,BR-128,/images/capture_0295.jpg,0.76,Stormy,31.1,Dusk,Construction,Light,50,Northbound,Speeding,,Sunday,11,11,3,2025
a4b44b0f-9a3b-43f8-b89f-0b43fe6e1aa2,MEK3769,São Paulo,Commercial,Motorcycle,Mercedes-Benz,GLC,Porto Alegre,Green,2017,2025-03-22 02:43:49,1.799204,-60.240789,BR-129,/images/capture_0296.jpg,0.92,Stormy,35.6,Dusk,Construction,Light,40,Southeast,Exit,,Saturday,2,12,3,2025
97677632-2149-473b-8b39-7942d5c07b9e,IHU3919,Alagoas,Standard,Bus,Jeep,Wrangler,Goiânia,Gray,2017,2025-02-27 07:20:57,-3.228624,-45.213888,BR-130,/images/capture_0297.jpg,0.86,Partly Cloudy,26.3,Dawn,Flooded,Congested,119,Eastbound,Parking Violation,,Thursday,7,9,2,2025
d2cac1dc-4c19-4f8f-992e-16ff98f6dfc1,ROY4742,Pernambuco,Temporary,Truck,Volkswagen,Jetta,Fortaleza,Blue,2018,2025-03-01 12:56:15,-13.11459,-47.880844,BR-110,/images/capture_0298.jpg,0.86,Partly Cloudy,19.2,Dusk,Potholes,Standstill,96,Northbound,Speeding,,Saturday,12,9,3,2025
b4694181-27d2-41d4-9e31-2286caa2762b,VUK4626,Sergipe,Commercial,Van,Renault,Duster,Porto Alegre,Brown,2019,2025-03-05 11:51:03,-14.52913,-49.044947,BR-124,/images/capture_0299.jpg,1.0,Rainy,31.1,Low Visibility,Flooded,Moderate,49,Northbound,Entry,Omnis iure ipsam distinctio labore temporibus recusandae cumque.,Wednesday,11,10,3,2025
a315cef0-c492-42ac-acca-312938d7e2b5,UBZ7S45,Pará,Diplomatic,SUV,Citroën,Berlingo,Belém,Black,2014,2025-03-20 03:44:40,-24.99882,-38.640626,BR-108,/images/capture_0300.jpg,0.79,Clear,23.9,Low Visibility,Dry,Congested,78,Southwest,Stop Sign,,Thursday,3,12,3,2025
c2950c32-8946-4c45-9016-4859691d4844,OUJ8T60,Rio Grande do Sul,Temporary,Truck,Kia,Sorento,Goiânia,Green,2022,2025-02-25 15:21:01,-31.166885,-48.175915,BR-110,/images/capture_0301.jpg,0.88,Cloudy,20.1,Daytime,Good Condition,Light,60,Westbound,Red Light,,Tuesday,15,9,2,2025
8c4fcf6e-4dbc-410b-a09f-b07b7b012cc4,RJQ0963,Tocantins,Standard,Car,Kia,Rio,Belém,Brown,2020,2025-03-08 17:33:12,-15.679662,-41.891584,BR-123,/images/capture_0302.jpg,0.71,Cloudy,27.2,Dusk,Flooded,Light,52,Northbound,Parking Violation,,Saturday,17,10,3,2025
10a26e47-4a48-4013-8f0c-6c638add2339,ZLA4H55,Maranhão,Official,Car,Honda,Civic,São Luís,Brown,2023,2025-03-14 01:04:25,-16.622225,-72.041622,BR-109,/images/capture_0303.jpg,0.79,Foggy,30.6,Dawn,Dry,Moderate,33,Eastbound,Parking Violation,,Friday,1,11,3,2025
2169f524-6888-482d-a198-6b49a0ff54df,LKU5530,São Paulo,Official,Motorcycle,Citroën,Berlingo,Porto Alegre,Silver,2013,2025-03-11 10:03:41,-29.021188,-35.972907,BR-126,/images/capture_0304.jpg,0.7,Sunny,30.7,Dawn,Potholes,Light,67,Northeast,Red Light,,Tuesday,10,11,3,2025
7595021b-446a-4dc4-ac83-2f2cc8265cc9,HXC8733,Acre,Official,SUV,Kia,Cerato,Campinas,Brown,2011,2025-02-28 01:42:03,-17.572983,-62.789159,BR-103,/images/capture_0305.jpg,0.88,Sunny,24.3,Daytime,Construction,Congested,56,Eastbound,Speeding,,Friday,1,9,2,2025
7bd57b53-8c9c-4bb3-92cf-3c0f881d32f7,NJC7400,Espírito Santo,Commercial,SUV,Peugeot,2008,Campo Grande,Blue,2019,2025-03-17 18:14:43,-10.243806,-47.747017,BR-126,/images/capture_0306.jpg,0.9,Clear,26.3,Dawn,Good Condition,Moderate,65,Southeast,Stop Sign,,Monday,18,12,3,2025
774d7678-7a27-4a1d-91c2-518549bea878,AIC8975,Santa Catarina,Temporary,Truck,Kia,Sorento,Guarulhos,Black,2011,2025-02-27 19:07:29,-4.528627,-65.553453,BR-129,/images/capture_0307.jpg,0.85,Stormy,15.0,Low Visibility,Flooded,Congested,37,Southeast,Entry,,Thursday,19,9,2,2025
7b506182-2082-4d69-a4e7-8029921784d4,ILM7616,Mato Grosso,Standard,Truck,Chevrolet,Cruze,Campinas,Gray,2010,2025-03-21 14:40:20,-29.730044,-62.163189,BR-110,/images/capture_0308.jpg,0.82,Cloudy,36.5,Dawn,Good Condition,Moderate,75,Eastbound,Red Light,,Friday,14,12,3,2025
28c99060-7aac-4747-94e0-0cee3d00f623,APF9N37,Mato Grosso,Temporary,SUV,Renault,Oroch,São Paulo,White,2023,2025-03-02 22:19:24,1.624147,-46.055206,BR-120,/images/capture_0309.jpg,0.7,Foggy,25.9,Nighttime,Potholes,Congested,54,Northeast,Parking Violation,,Sunday,22,9,3,2025
44be5f87-7a2b-4f6a-822e-a43859b88067,HSU5753,Espírito Santo,Collector,Motorcycle,Hyundai,i30,Guarulhos,Yellow,2010,2025-03-10 01:34:32,3.467085,-66.054031,BR-104,/images/capture_0310.jpg,0.99,Sunny,35.4,Nighttime,Good Condition,Light,20,Southwest,Regular Scan,,Monday,1,11,3,2025
02c61dcb-f8d0-44bd-a6ef-67321cacf437,LGW5656,Distrito Federal,Commercial,Motorcycle,Citroën,Berlingo,Rio de Janeiro,Silver,2019,2025-03-13 06:58:11,-27.925689,-39.265671,BR-113,/images/capture_0311.jpg,0.74,Sunny,25.5,Dusk,Wet,Congested,21,Northwest,Regular Scan,Eligendi optio nulla at.,Thursday,6,11,3,2025
60e1cfad-a52d-4ae0-80d9-a11b4662afd9,JVQ8726,Piauí,Diplomatic,Motorcycle,Mitsubishi,Eclipse Cross,Campinas,Gray,2010,2025-03-22 23:43:13,-14.835234,-69.325225,BR-119,/images/capture_0312.jpg,0.97,Partly Cloudy,27.4,Daytime,Wet,Moderate,35,Westbound,Speeding,,Saturday,23,12,3,2025
7ea917e9-02fe-48b8-b4ff-371b334f4fc0,RIG1313,Alagoas,Standard,Bus,Mercedes-Benz,GLC,Goiânia,Blue,2023,2025-03-06 02:53:31,3.354054,-63.191042,BR-130,/images/capture_0313.jpg,0.71,Sunny,24.1,Daytime,Dry,Light,104,Southwest,Regular Scan,,Thursday,2,10,3,2025
7d77f995-68b8-4aab-9dcf-dbdc9ee8d2e5,OKM5991,Rondônia,Temporary,Van,Hyundai,Santa Fe,Fortaleza,White,2010,2025-02-23 02:13:52,-14.832668,-69.034219,BR-120,/images/capture_0314.jpg,0.82,Rainy,25.3,Dawn,Potholes,Light,102,Northeast,Speeding,,Sunday,2,8,2,2025
02ddf060-a4bd-446c-bc4b-c1f957d05446,MDI4030,Espírito Santo,Temporary,Truck,Jeep,Commander,São Luís,Gray,2014,2025-03-10 14:02:13,-11.487404,-72.686697,BR-119,/images/capture_0315.jpg,0.99,Sunny,36.8,Dawn,Potholes,Heavy,73,Northbound,Exit,Perferendis dolore dicta ad doloribus.,Monday,14,11,3,2025
c3325cb1-c131-4f15-b9f0-f39208ba2408,FJO6447,Sergipe,Official,Van,Nissan,Leaf,Recife,Yellow,2010,2025-03-13 23:50:05,-24.043394,-65.6198,BR-108,/images/capture_0316.jpg,0.71,Clear,19.2,Dusk,Good Condition,Standstill,36,Northwest,Speeding,,Thursday,23,11,3,2025
1af08c89-1c1c-43a8-b289-c8b1a401d300,MCA3J02,Rondônia,Temporary,Motorcycle,Peugeot,208,São Paulo,Gray,2014,2025-02-26 10:16:40,-1.37735,-72.139565,BR-125,/images/capture_0317.jpg,0.82,Partly Cloudy,28.6,Daytime,Wet,Standstill,90,Southwest,Exit,,Wednesday,10,9,2,2025
f6ebd5da-e130-4739-8eb0-5443cbdb0490,ELT7R55,Roraima,Temporary,SUV,Chevrolet,Equinox,Manaus,Orange,2017,2025-03-07 10:18:05,-4.05061,-50.293218,BR-120,/images/capture_0318.jpg,0.87,Partly Cloudy,31.6,Low Visibility,Potholes,Congested,47,Southbound,Stop Sign,Nostrum quisquam iste suscipit nemo quaerat fugit.,Friday,10,10,3,2025
08f4ea06-0bfc-4fc7-a354-5ad0d70784c9,UVJ0Y75,Santa Catarina,Commercial,Van,Audi,A4,Manaus,Orange,2016,2025-03-08 22:19:38,-16.704835,-36.369068,BR-108,/images/capture_0319.jpg,0.97,Clear,38.1,Daytime,Flooded,Congested,106,Northeast,Red Light,,Saturday,22,10,3,2025
bc58e9e4-e52c-499f-98d1-691232c83d5f,CVT4B43,Espírito Santo,Standard,Bus,Peugeot,2008,Recife,Black,2021,2025-03-01 03:47:34,-25.494612,-62.929441,BR-127,/images/capture_0320.jpg,0.71,Rainy,29.1,Dawn,Good Condition,Standstill,15,Northeast,Exit,Doloribus omnis ab quibusdam quo autem.,Saturday,3,9,3,2025
5d3fb1c7-feba-471e-869b-0f33eadf020b,LZU2853,Rio Grande do Norte,Collector,Motorcycle,Audi,A3,Porto Alegre,Black,2019,2025-02-27 12:04:20,-6.902405,-71.120466,BR-123,/images/capture_0321.jpg,0.86,Clear,36.1,Daytime,Potholes,Light,2,Southeast,Parking Violation,,Thursday,12,9,2,2025
0d90011a-eaa2-4f44-8b63-2378511edcbd,EDF3Z03,Minas Gerais,Collector,Car,Renault,Oroch,Goiânia,Green,2012,2025-03-04 03:39:54,-13.651402,-62.324173,BR-128,/images/capture_0322.jpg,0.78,Rainy,19.3,Low Visibility,Construction,Standstill,39,Northwest,Red Light,,Tuesday,3,10,3,2025
66b13c29-45f4-415b-98de-9971d8486208,PEZ4J59,Pernambuco,Diplomatic,Bus,Kia,Sorento,São Paulo,Gray,2011,2025-03-07 00:37:11,-10.71107,-50.221566,BR-109,/images/capture_0323.jpg,0.95,Rainy,16.2,Dusk,Good Condition,Moderate,52,Southeast,Exit,Dolor rem possimus iure nam totam.,Friday,0,10,3,2025
412eb7b5-61ba-4e4c-9b3e-7df8b1f0400d,DTK0267,Mato Grosso,Official,Bus,Kia,Stonic,Belém,White,2010,2025-02-25 10:51:54,-22.453781,-70.279503,BR-109,/images/capture_0324.jpg,0.81,Partly Cloudy,19.7,Daytime,Potholes,Congested,80,Southwest,Red Light,,Tuesday,10,9,2,2025
ed776025-f435-4949-b50f-228925f17c2a,GSV7645,Ceará,Commercial,Truck,Jeep,Commander,Campinas,Red,2015,2025-03-03 09:10:57,-11.586807,-65.354678,BR-119,/images/capture_0325.jpg,0.73,Cloudy,16.9,Dawn,Flooded,Heavy,17,Northeast,Speeding,Itaque reiciendis pariatur voluptates.,Monday,9,10,3,2025
bc8c7102-8c9f-49c8-aa36-ea70d7cafd64,QJB1M52,Paraíba,Temporary,Car,Hyundai,Santa Fe,Guarulhos,Black,2013,2025-02-26 01:45:56,-29.267795,-48.657869,BR-115,/images/capture_0326.jpg,0.77,Stormy,24.3,Nighttime,Dry,Standstill,40,Northbound,Speeding,,Wednesday,1,9,2,2025
0de46218-1542-4a44-9108-6a88ae5eabb8,LMP1X96,Rio Grande do Sul,Collector,Van,Mitsubishi,Eclipse Cross,Belém,Gray,2020,2025-03-14 00:50:40,-9.949754,-39.912695,BR-110,/images/capture_0327.jpg,0.87,Partly Cloudy,35.6,Nighttime,Potholes,Moderate,0,Southeast,Entry,,Friday,0,11,3,2025
408a76b2-1e8b-46f7-8978-ff1d66818672,WUK6G43,Acre,Diplomatic,Van,Citroën,C4 Cactus,Duque de Caxias,Blue,2013,2025-03-13 11:23:54,-2.307178,-50.099261,BR-108,/images/capture_0328.jpg,0.86,Stormy,22.5,Low Visibility,Construction,Light,52,Southwest,Parking Violation,,Thursday,11,11,3,2025
8b48629f-1055-41e7-af27-4a3ae4a2337c,IPO7Z36,Amapá,Standard,Bus,Peugeot,Expert,Duque de Caxias,Silver,2016,2025-03-01 04:29:12,-31.093871,-67.173471,BR-119,/images/capture_0329.jpg,0.87,Rainy,35.3,Low Visibility,Wet,Moderate,74,Westbound,Speeding,,Saturday,4,9,3,2025
3c30ab16-0df1-4d8f-875d-fdcca0da652e,BQV0914,Paraná,Official,Bus,Chevrolet,S10,Manaus,Green,2021,2025-03-24 04:35:02,-1.702962,-52.845886,BR-129,/images/capture_0330.jpg,0.96,Cloudy,30.5,Dusk,Wet,Light,16,Northwest,Exit,,Monday,4,13,3,2025
ebb98f76-14e1-441a-8d25-53b055d1a71b,FRD4F88,Amapá,Diplomatic,Truck,Fiat,Cronos,Manaus,Gray,2015,2025-03-02 11:00:05,-23.425976,-60.540224,BR-109,/images/capture_0331.jpg,0.94,Sunny,22.0,Daytime,Good Condition,Heavy,72,Northeast,Speeding,,Sunday,11,9,3,2025
46d83912-bd15-4e38-a8c1-27512d81bc7b,RGJ9133,Distrito Federal,Official,SUV,Volkswagen,Jetta,Natal,Blue,2011,2025-02-22 21:16:35,0.665232,-44.948349,BR-129,/images/capture_0332.jpg,0.8,Cloudy,28.6,Dusk,Wet,Congested,53,Northeast,Regular Scan,,Saturday,21,8,2,2025
e5df3ea1-b337-4b9b-be5f-b3c2daa28efe,LCC2055,Alagoas,Standard,Van,Renault,Sandero,Maceió,Green,2014,2025-02-25 10:32:06,-0.708072,-38.800921,BR-114,/images/capture_0333.jpg,0.79,Clear,37.8,Dusk,Wet,Moderate,41,Northwest,Regular Scan,,Tuesday,10,9,2,2025
e6bb7ebc-0545-416e-a2d4-f974f224ee01,ASV6W10,Rio Grande do Sul,Temporary,Van,Ford,Maverick,São Luís,Black,2016,2025-03-21 05:05:52,3.478846,-47.419447,BR-109,/images/capture_0334.jpg,0.94,Rainy,29.6,Dawn,Construction,Standstill,49,Westbound,Entry,,Friday,5,12,3,2025
86a8c607-7b08-429e-8fba-174d326aa5c3,CUC5J17,Bahia,Standard,Van,Toyota,Corolla,Recife,Silver,2020,2025-03-14 10:43:37,-28.27086,-60.75795,BR-101,/images/capture_0335.jpg,0.87,Stormy,19.3,Nighttime,Dry,Heavy,68,Northeast,Red Light,Et quidem ipsam repellendus tempora incidunt tenetur ipsum.,Friday,10,11,3,2025
53ecad34-b12f-41c5-91ba-8bc0c9f45165,QRB5613,Distrito Federal,Diplomatic,Van,Toyota,Hilux,Salvador,Silver,2010,2025-03-17 19:04:08,-25.362087,-72.135802,BR-117,/images/capture_0336.jpg,0.89,Stormy,18.9,Dusk,Good Condition,Congested,118,Northwest,Regular Scan,,Monday,19,12,3,2025
87b8f708-94ab-48d7-8efc-9df0f6724253,QDK6801,Bahia,Official,Van,Audi,Q5,Brasília,Orange,2014,2025-03-17 12:37:54,-31.716847,-58.926197,BR-125,/images/capture_0337.jpg,0.92,Clear,38.9,Daytime,Good Condition,Congested,42,Southbound,Speeding,,Monday,12,12,3,2025
fc3376e8-840a-4c38-92bf-f130428cddba,PJZ3120,Amapá,Temporary,SUV,Audi,A4,Curitiba,Gray,2022,2025-02-25 20:06:39,-15.777144,-72.616254,BR-122,/images/capture_0338.jpg,0.78,Sunny,21.2,Low Visibility,Flooded,Moderate,109,Northeast,Exit,,Tuesday,20,9,2,2025
b973affe-493d-4911-b60d-a491f3aa14ab,URW4G55,Ceará,Temporary,Car,Mitsubishi,Outlander,Belo Horizonte,Orange,2010,2025-02-23 11:03:28,1.468574,-58.168297,BR-127,/images/capture_0339.jpg,0.96,Sunny,19.3,Daytime,Good Condition,Heavy,14,Southeast,Regular Scan,,Sunday,11,8,2,2025
ad1ef07a-8bf8-4374-8406-1427fdad0b3d,HBX3P32,Rio de Janeiro,Temporary,Truck,Ford,EcoSport,Belém,Red,2011,2025-03-06 18:59:29,-0.858641,-55.105939,BR-122,/images/capture_0340.jpg,1.0,Rainy,38.9,Low Visibility,Potholes,Heavy,18,Southeast,Regular Scan,,Thursday,18,10,3,2025
9e87768c-66bb-4ab2-9f98-2dbc32aa7d4c,NZZ9185,Piauí,Standard,Motorcycle,Ford,Ka,São Gonçalo,Green,2014,2025-03-07 03:56:38,-29.588613,-37.59399,BR-123,/images/capture_0341.jpg,0.87,Cloudy,21.1,Dusk,Construction,Moderate,104,Southeast,Red Light,,Friday,3,10,3,2025
f725d6ce-b33b-4c57-bc45-0834b2e75590,OEM1A50,Tocantins,Standard,Truck,Toyota,Corolla Cross,Campo Grande,Orange,2012,2025-03-03 04:48:16,-17.722139,-73.396339,BR-118,/images/capture_0342.jpg,0.82,Rainy,16.7,Low Visibility,Good Condition,Standstill,86,Northwest,Stop Sign,,Monday,4,10,3,2025
275b7760-52a0-47c4-a217-39d1517fb33c,BBU5654,Sergipe,Temporary,Motorcycle,Renault,Duster,São Gonçalo,Red,2014,2025-03-12 12:35:15,-0.984033,-73.158047,BR-106,/images/capture_0343.jpg,0.96,Stormy,18.8,Daytime,Potholes,Moderate,6,Westbound,Red Light,,Wednesday,12,11,3,2025
28f26b67-b401-462f-89e2-d68cb7bcd299,CNQ4C35,Distrito Federal,Collector,SUV,Peugeot,3008,Rio de Janeiro,Gray,2017,2025-02-24 00:49:31,-7.996593,-51.851952,BR-105,/images/capture_0344.jpg,0.7,Cloudy,24.4,Dusk,Flooded,Congested,110,Northeast,Regular Scan,,Monday,0,9,2,2025
f43b81f4-5566-4f98-ac22-81df7d1fc566,ZEI5766,Espírito Santo,Commercial,Car,BMW,320i,Guarulhos,Red,2022,2025-03-14 05:08:10,-8.054636,-37.503883,BR-108,/images/capture_0345.jpg,0.98,Rainy,31.3,Dusk,Wet,Heavy,53,Westbound,Red Light,Quia labore ea doloribus.,Friday,5,11,3,2025
51a67e0b-429c-40ee-95ac-9e8ca84e4da3,SSW0H04,Pernambuco,Official,Van,Chevrolet,Montana,São Gonçalo,Green,2013,2025-03-20 11:48:36,-9.160922,-38.819037,BR-102,/images/capture_0346.jpg,0.83,Foggy,23.3,Low Visibility,Construction,Heavy,98,Northeast,Speeding,,Thursday,11,12,3,2025
c7040bfc-b926-431c-89ce-ebf00177feef,PBR2D01,Amapá,Temporary,Motorcycle,Fiat,Strada,Curitiba,Black,2011,2025-03-24 09:57:43,-8.008879,-52.766576,BR-119,/images/capture_0347.jpg,0.81,Foggy,36.3,Daytime,Construction,Congested,16,Westbound,Red Light,,Monday,9,13,3,2025
00330507-c28c-4085-b483-9c20837a204f,EYN7711,Pará,Standard,SUV,Jeep,Cherokee,Recife,Green,2020,2025-03-22 22:03:50,-23.605781,-71.055653,BR-111,/images/capture_0348.jpg,0.7,Sunny,16.5,Daytime,Construction,Moderate,96,Northwest,Speeding,Quisquam maxime occaecati earum aspernatur.,Saturday,22,12,3,2025
1e64ba94-3a6d-40c4-b5ff-3038751b68b8,TDX5Z45,Santa Catarina,Standard,Bus,Toyota,Corolla,Natal,Green,2021,2025-03-11 20:48:57,-0.649807,-58.967305,BR-117,/images/capture_0349.jpg,0.7,Foggy,30.5,Dusk,Flooded,Moderate,57,Southeast,Parking Violation,,Tuesday,20,11,3,2025
ff0125f5-96b9-4761-97df-d633a3d3913b,SOC7Q34,Paraíba,Official,Van,Fiat,Strada,Campo Grande,Green,2020,2025-03-18 19:19:16,1.385325,-56.945632,BR-114,/images/capture_0350.jpg,0.71,Rainy,33.2,Dawn,Potholes,Standstill,112,Eastbound,Regular Scan,,Tuesday,19,12,3,2025
3db06a54-fd72-45c8-90fa-570145315824,JGC5725,Maranhão,Official,Car,Chevrolet,Onix,Guarulhos,Red,2022,2025-02-27 06:49:52,-12.470416,-63.757158,BR-105,/images/capture_0351.jpg,0.8,Foggy,39.7,Dusk,Wet,Light,53,Southeast,Stop Sign,,Thursday,6,9,2,2025
e74a5db7-606e-4609-99db-da57c0cce005,WAB3919,Ceará,Commercial,Motorcycle,Mercedes-Benz,GLA,Rio de Janeiro,Gray,2010,2025-03-19 08:13:15,4.159016,-43.857855,BR-120,/images/capture_0352.jpg,0.82,Partly Cloudy,22.1,Dusk,Dry,Congested,91,Southwest,Regular Scan,,Wednesday,8,12,3,2025
3b5bdb85-f30a-47fc-b5a9-bda682b0ad67,OXT4347,Santa Catarina,Standard,Truck,Citroën,Jumpy,Salvador,Yellow,2017,2025-03-05 15:00:07,-30.444524,-39.336069,BR-124,/images/capture_0353.jpg,0.9,Partly Cloudy,34.9,Low Visibility,Construction,Moderate,63,Westbound,Entry,,Wednesday,15,10,3,2025
935aa934-c900-4751-80bd-03794d2b4318,VOD0F25,Distrito Federal,Diplomatic,Van,Volkswagen,Amarok,Rio de Janeiro,Red,2012,2025-03-04 13:25:00,-19.331235,-35.449926,BR-116,/images/capture_0354.jpg,0.73,Partly Cloudy,32.1,Dawn,Wet,Standstill,22,Southeast,Exit,Doloremque excepturi tempora aspernatur corrupti.,Tuesday,13,10,3,2025
6856725f-cb8c-4a18-9b70-83578b95fe25,YBM2835,Espírito Santo,Diplomatic,Motorcycle,Renault,Kwid,Belém,Orange,2010,2025-02-28 15:47:03,-6.399319,-54.563182,BR-124,/images/capture_0355.jpg,0.97,Rainy,15.8,Dusk,Good Condition,Standstill,76,Southeast,Red Light,,Friday,15,9,2,2025
8f8f020c-a4f1-4bcb-9958-2f23744cae5a,JHU7239,Pará,Commercial,Van,Mitsubishi,ASX,Recife,Black,2011,2025-02-28 16:22:58,-9.768351,-47.096616,BR-130,/images/capture_0356.jpg,0.93,Rainy,36.4,Nighttime,Dry,Heavy,120,Northeast,Parking Violation,,Friday,16,9,2,2025
c7d1961f-a63b-4123-812e-5e018f81176d,TOU1905,Ceará,Official,Bus,Toyota,SW4,Duque de Caxias,Green,2011,2025-03-11 13:11:40,-13.746041,-69.063173,BR-107,/images/capture_0357.jpg,0.81,Partly Cloudy,29.5,Low Visibility,Construction,Light,29,Northwest,Regular Scan,,Tuesday,13,11,3,2025
1eedb8c0-8a9f-4c56-ac17-2a45523768f6,YAR8715,Rio Grande do Norte,Standard,Car,Mercedes-Benz,Classe A,Goiânia,Black,2021,2025-02-24 05:18:23,-14.076632,-39.555131,BR-119,/images/capture_0358.jpg,0.76,Clear,35.3,Daytime,Construction,Moderate,94,Westbound,Red Light,,Monday,5,9,2,2025
c34ec4a0-fe60-40d5-8bf9-06d1d492a05b,KYZ1202,Espírito Santo,Official,Car,Peugeot,Expert,São Luís,Yellow,2013,2025-03-01 07:23:38,4.929696,-65.492767,BR-122,/images/capture_0359.jpg,0.97,Rainy,35.2,Dawn,Wet,Congested,40,Eastbound,Regular Scan,,Saturday,7,9,3,2025
6a90a08d-735f-4662-a1f4-467ea9abdc72,SJZ1S01,Maranhão,Standard,Truck,Hyundai,Elantra,Porto Alegre,Silver,2017,2025-03-17 12:28:00,-10.954666,-66.417567,BR-127,/images/capture_0360.jpg,0.99,Stormy,22.1,Daytime,Potholes,Standstill,89,Northbound,Parking Violation,Possimus provident aperiam illum molestiae impedit.,Monday,12,12,3,2025
84b4be10-30f8-491e-9083-11db0f2c81b1,BOL2H28,Maranhão,Commercial,Van,Honda,Civic,Salvador,Gray,2023,2025-03-04 16:31:01,1.342383,-41.156467,BR-118,/images/capture_0361.jpg,0.82,Foggy,34.6,Dawn,Wet,Heavy,2,Southwest,Speeding,,Tuesday,16,10,3,2025
9061de24-3d83-4548-a920-5632daaafd32,STI4H02,Rio de Janeiro,Collector,Truck,Honda,Accord,São Gonçalo,White,2019,2025-02-25 21:36:51,1.210682,-62.059189,BR-121,/images/capture_0362.jpg,0.73,Foggy,30.6,Dawn,Good Condition,Standstill,78,Southwest,Speeding,,Tuesday,21,9,2,2025
4b47d56d-4f3c-4196-8385-97862ad779b6,EEM4592,Paraíba,Temporary,Motorcycle,Jeep,Wrangler,Fortaleza,White,2021,2025-03-20 01:17:47,-30.451819,-46.922874,BR-125,/images/capture_0363.jpg,0.78,Foggy,33.9,Daytime,Good Condition,Light,56,Northwest,Exit,,Thursday,1,12,3,2025
ecaff143-2ebc-4441-8eb4-c65845710e15,MWC4W60,Rio Grande do Sul,Commercial,Van,Audi,A5,Brasília,White,2018,2025-02-22 19:36:56,-16.41063,-35.819153,BR-129,/images/capture_0364.jpg,0.87,Cloudy,21.1,Daytime,Good Condition,Light,74,Southwest,Speeding,,Saturday,19,8,2,2025
a51db255-2df5-46f5-9e39-a9936731dbb6,DSZ6Q02,Distrito Federal,Official,Bus,Mercedes-Benz,GLC,Belém,Silver,2014,2025-03-16 18:00:17,-32.828128,-40.631122,BR-117,/images/capture_0365.jpg,0.95,Clear,36.9,Dusk,Dry,Moderate,99,Northbound,Red Light,,Sunday,18,11,3,2025
a3ab9823-2cae-4830-9480-6247ceed44a3,AKL7248,Goiás,Official,Truck,Nissan,Sentra,Campinas,Yellow,2014,2025-03-20 15:28:57,-1.168697,-73.108268,BR-119,/images/capture_0366.jpg,0.99,Sunny,22.4,Daytime,Flooded,Congested,27,Northeast,Entry,,Thursday,15,12,3,2025
